,CustomerID,City,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason
5839,6229-UOLQL,White Water,33.972293,-116.654195,Male,No,Yes,Yes,56,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,52.0,2884.9,No,0,55,5845,
5840,3137-LUPIX,Yucca Valley,34.159534,-116.425984,Female,No,No,No,4,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,64.4,253.0,No,0,61,3334,
5841,6143-JQKEA,Adelanto,34.667815,-117.536183,Male,No,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.8,436.2,No,0,80,5586,
5842,8676-OOQEJ,Amboy,34.559882,-115.637164,Male,No,No,No,4,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.5,118.4,No,0,29,3030,
5843,9701-CDXHR,Apple Valley,34.55082,-117.122396,Female,No,Yes,No,51,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.15,3649.6,No,0,55,5187,
5844,8124-NZVGJ,Baker,35.28952,-116.092214,Female,No,No,No,6,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,49.25,255.6,No,0,52,2979,
5845,2162-FRZAA,Fort Irwin,35.349241,-116.770281,Male,No,Yes,Yes,63,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),39.35,2395.05,No,0,24,5374,
5846,5118-MUEYH,Grand Terrace,34.029175,-117.307211,Female,No,Yes,No,48,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.1,5083.55,No,0,42,3109,
5847,5627-TVBPP,Big Bear Lake,34.242058,-116.89802,Female,No,No,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.1,644.5,No,0,72,3726,
5848,3936-QQFLL,Calimesa,33.982787,-117.057627,Male,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,39.3,No,0,67,4064,
5849,2589-AYCRP,Cedar Glen,34.255203,-117.175654,Female,No,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.75,989.05,No,0,71,4934,
5850,4067-HLYQI,Colton,34.030915,-117.273201,Female,No,No,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.4,2406.1,No,0,29,4860,
5851,5124-EOGYE,Crestline,34.248061,-117.29028,Male,No,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.45,638.55,No,0,35,2598,
5852,5057-RKGLH,Daggett,34.875144,-116.821698,Female,No,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.35,191.1,No,0,70,5352,
5853,0292-WEGCH,Death Valley,36.27688,-117.033326,Female,No,Yes,Yes,54,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,86.2,4524.05,No,0,45,6275,
5854,8910-ICHIU,Essex,34.9436,-115.287901,Female,No,No,No,46,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),95.65,4664.2,No,0,54,4727,
5855,4097-YODCF,Fawnskin,34.274846,-116.937581,Male,No,No,Yes,34,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,103.8,3470.8,No,0,78,5382,
5856,9715-WZCLW,Fontana,34.087558,-117.464096,Male,No,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,97.2,6910.3,No,0,43,4603,
5857,9786-YWNHU,Fontana,34.136367,-117.460803,Female,No,Yes,Yes,63,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,63.55,4014.2,No,0,48,5733,
5858,6407-GSJNL,Fontana,34.049671,-117.468896,Female,No,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.95,1288.0,No,0,77,5458,
5859,4049-ZPALD,Forest Falls,34.067699,-116.903891,Female,No,Yes,No,64,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),99.0,6375.8,No,0,68,5483,
5860,3733-UOCWF,Helendale,34.757783,-117.33997,Male,Yes,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),85.55,5251.75,No,0,62,4845,
5861,6833-JMZYP,Hesperia,34.361387,-117.337509,Female,No,No,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.0,1505.45,No,0,77,4521,
5862,1310-QRITU,Hinkley,34.983808,-117.239306,Female,No,No,No,18,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.3,913.3,No,0,65,5877,
5863,8961-QDZZJ,Lake Arrowhead,34.2565,-117.19335,Female,No,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,95.0,5535.8,No,0,70,6245,
5864,9715-SBVSU,Loma Linda,34.049315,-117.255974,Male,No,Yes,Yes,14,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),61.4,815.55,No,0,22,3186,
5865,8490-BXHEO,Lucerne Valley,34.508417,-116.856103,Male,Yes,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.55,1411.65,No,0,27,5137,
5866,7173-TETGO,Lytle Creek,34.238162,-117.534306,Female,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),78.5,5602.25,No,0,69,6072,
5867,7929-SKFGK,Mentone,34.103578,-117.04054,Male,No,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),114.3,8244.3,No,0,24,4280,
5868,2300-RQGOI,Needles,34.711224,-114.702256,Female,No,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05,741.5,No,0,62,2295,
5869,3563-SVYLG,Nipton,35.478736,-115.516984,Male,No,Yes,Yes,68,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),62.65,4375.8,No,0,59,5215,
5870,6435-VWCCY,Oro Grande,34.647959,-117.296957,Male,Yes,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),92.7,5968.4,No,0,64,5205,
5871,4998-IKFSE,Phelan,34.441123,-117.537886,Female,No,No,No,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.45,3096.9,No,0,32,3936,
5872,8630-QSGXK,Pinon Hills,34.459322,-117.629729,Male,No,Yes,No,51,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.2,3901.25,No,0,59,4708,
5873,2455-USLMV,Redlands,34.003243,-117.138286,Female,No,No,No,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.75,2613.4,No,0,35,3727,
5874,9488-FVZCC,Rialto,34.109775,-117.378904,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),79.5,5661.7,No,0,78,4390,
5875,5995-WWKKG,Running Springs,34.186211,-117.07683,Female,No,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.8,695.05,No,0,31,5987,
5876,7879-CGSFV,Sugarloaf,34.243088,-116.830015,Male,No,No,No,55,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,100.9,5552.05,No,0,22,5101,
5877,9921-EZKBY,Tecopa,35.824572,-116.274755,Male,No,No,Yes,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.3,3275.15,No,0,38,3087,
5878,7432-FFVAR,Victorville,34.486835,-117.362274,Female,No,Yes,Yes,46,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),90.95,4236.6,No,0,38,5187,
5879,7246-ZGQDF,Victorville,34.567058,-117.362329,Female,No,No,Yes,1,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.5,54.5,No,0,54,4359,
5880,4456-RHSNB,San Bernardino,34.105935,-117.2914,Female,No,Yes,Yes,19,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.6,962.9,No,0,27,5735,
5881,2481-SBOYW,San Bernardino,34.142747,-117.300864,Female,No,No,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.0,1498.35,No,0,54,4673,
5882,7109-MFBYV,San Bernardino,34.250069,-117.393949,Male,No,No,No,26,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.45,1233.15,No,0,68,5451,
5883,1833-TCXKK,San Bernardino,34.084909,-117.258107,Male,No,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.75,4882.8,No,0,27,3301,
5884,1832-PEUTS,San Bernardino,34.106922,-117.297553,Male,No,Yes,Yes,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),89.1,5411.65,No,0,68,5995,
5885,8660-BUETV,Riverside,33.994676,-117.372498,Female,No,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.75,148.05,No,0,20,3422,
5886,0580-PIQHM,Riverside,33.890046,-117.455583,Female,No,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),101.6,3930.55,No,0,52,3275,
5887,5696-CEIQJ,Riverside,33.9108,-117.398153,Male,No,Yes,Yes,67,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),103.15,6895.5,No,0,40,4376,
5888,1696-HXOWK,Riverside,33.930931,-117.361788,Female,No,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,95.65,6856.95,No,0,65,5856,
5889,3026-ATZYV,Riverside,33.976328,-117.319786,Female,No,Yes,Yes,37,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),75.1,2658.8,No,0,64,4131,
5890,4012-YCFAI,Riverside,33.885499,-117.324959,Male,No,Yes,No,60,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,61.35,3766.2,No,0,79,6174,
5891,9970-QBCDA,March Air Reserve Base,33.888323,-117.277533,Female,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.7,129.55,No,0,74,5387,
5892,9496-IVVRP,Lake Elsinore,33.705836,-117.318204,Female,No,Yes,Yes,11,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),51.0,581.7,No,0,49,5777,
5893,2657-VPXTA,Anza,33.527605,-116.666551,Female,No,Yes,Yes,10,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.85,929.45,No,0,54,4531,
5894,6551-VLJMV,Hemet,33.739415,-116.968339,Male,No,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,679.0,No,0,29,2236,
5895,1221-GHZEP,Hemet,33.644585,-116.871544,Female,No,No,No,62,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,65.1,3846.75,No,0,47,5172,
5896,9289-LBQVU,Hemet,33.734933,-117.044145,Male,No,Yes,No,64,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,70.15,4480.7,No,0,49,5037,
5897,3458-IDMFK,Idyllwild,33.755039,-116.741796,Male,No,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.75,499.4,No,0,74,5161,
5898,6933-FHBZC,Moreno Valley,33.88274,-117.224878,Female,No,No,No,26,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,56.05,1553.2,No,0,46,3079,
5899,0221-NAUXK,Moreno Valley,33.923149,-117.244933,Male,No,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.95,219.5,No,0,48,3044,
5900,9770-KXGQU,Moreno Valley,33.907361,-117.109972,Female,No,No,No,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,98.6,5311.85,No,0,20,4635,
5901,6538-POCHL,Mountain Center,33.638645,-116.55783,Male,No,No,No,33,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),79.0,2576.8,No,0,21,4396,
5902,6726-NNFWD,Murrieta,33.548869,-117.334165,Female,Yes,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),89.45,6435.25,No,0,72,6004,
5903,3002-WQZWT,Murrieta,33.581045,-117.14719,Female,No,No,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.2,1993.25,No,0,55,3982,
5904,4277-UDIEF,Nuevo,33.82769,-117.102244,Male,No,Yes,Yes,24,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.0,1923.85,No,0,50,3019,
5905,1208-NBVFH,Perris,33.787298,-117.320676,Male,No,Yes,Yes,20,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.6,939.8,No,0,68,3235,
5906,4912-PIGUY,Perris,33.828289,-117.201666,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.6,84.6,No,0,46,2196,
5907,2725-TTRIQ,Menifee,33.653338,-117.178271,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.2,5986.55,No,0,69,5598,
5908,3374-TTZTK,Sun City,33.739412,-117.173334,Male,No,Yes,No,52,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,106.3,5487.0,No,0,36,4969,
5909,8990-ZXLSU,Sun City,33.707483,-117.200006,Female,No,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.05,651.5,No,0,50,5121,
5910,2275-RBYQS,Sun City,33.69887,-117.25071,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.4,45.4,No,0,50,4916,
5911,4419-UJMUS,Wildomar,33.617108,-117.253349,Male,No,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,99.35,6856.45,No,0,73,4637,
5912,7794-JASDG,Winchester,33.657433,-117.04254,Male,No,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.75,50.75,No,0,80,2250,
5913,7609-YBPXG,Irvine,33.720359,-117.733655,Male,No,No,No,54,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),87.1,4735.2,No,0,44,5418,
5914,5519-TEEUH,Irvine,33.688546,-117.788091,Male,No,No,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.15,682.15,No,0,57,5759,
5915,7856-GANIL,Irvine,33.703976,-117.824172,Male,Yes,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),98.7,4525.8,No,0,66,2535,
5916,0804-XBFBV,Foothill Ranch,33.698728,-117.67768,Female,No,No,Yes,11,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.2,321.05,No,0,57,5916,
5917,2676-OXPPQ,Irvine,33.643095,-117.810896,Male,No,No,No,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.7,335.65,No,0,45,2482,
5918,3703-TTEPD,Irvine,33.680302,-117.833296,Male,No,No,No,21,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),65.35,1424.4,No,0,45,2887,
5919,2799-TSLAG,Irvine,33.667145,-117.732135,Female,No,Yes,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.3,1748.55,No,0,51,4533,
5920,2208-NKVVH,Costa Mesa,33.678591,-117.905471,Male,No,Yes,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.25,1077.95,No,0,51,4432,
5921,7139-JZFVG,Huntington Beach,33.666301,-117.969501,Male,No,Yes,Yes,60,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),60.5,3694.45,No,0,43,6026,
5922,4987-GQWPO,Huntington Beach,33.723579,-118.005441,Male,No,No,No,17,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),25.1,382.8,No,0,33,4580,
5923,1757-TCATG,Huntington Beach,33.721917,-118.043237,Male,No,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.05,746.75,No,0,49,3942,
5924,4776-XSKYQ,Laguna Hills,33.606899,-117.717854,Female,No,Yes,Yes,12,No,No phone service,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),30.25,368.85,No,0,64,5988,
5925,8048-DSDFQ,Midway City,33.744439,-117.98588,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,No,0,42,4496,
5926,5753-QQWPW,Aliso Viejo,33.571259,-117.731917,Female,No,No,No,28,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,59.9,1654.7,No,0,69,4131,
5927,6010-DDPPW,Newport Coast,33.603282,-117.821841,Male,No,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.15,1940.85,No,0,30,4279,
5928,6693-FRIRW,Newport Beach,33.601309,-117.902304,Male,No,No,No,18,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),101.3,1794.65,No,0,80,5948,
5929,6586-MYGKD,Newport Beach,33.606336,-117.893042,Male,No,Yes,No,70,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),76.95,5289.8,No,0,47,6280,
5930,3173-NVMPX,Newport Beach,33.62251,-117.927024,Female,No,Yes,Yes,9,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,55.3,501.2,No,0,80,4291,
5931,0248-PGHBZ,San Clemente,33.429488,-117.609432,Female,Yes,No,No,67,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),92.45,6140.85,No,0,80,5857,
5932,0623-GDISB,San Clemente,33.4725,-117.584273,Female,No,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.45,48.45,No,0,27,5838,
5933,2892-GESUL,San Juan Capistrano,33.521447,-117.602555,Female,No,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.35,309.25,No,0,36,2269,
5934,7472-EQOAV,Laguna Niguel,33.529047,-117.701175,Male,Yes,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),86.7,6179.35,No,0,44,4485,
5935,2043-WVTQJ,Westminster,33.752591,-117.993661,Male,No,Yes,No,1,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,55.7,55.7,No,0,36,5664,
5936,8034-RYTVV,Rancho Santa Margarita,33.624654,-117.611733,Female,No,No,No,55,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),84.25,4589.85,No,0,30,5735,
5937,3863-QSTYI,Mission Viejo,33.611945,-117.665867,Male,No,No,No,59,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,64.65,3735.45,No,0,38,5687,
5938,5044-LRQAQ,Ladera Ranch,33.569186,-117.640055,Female,No,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.2,477.55,No,0,73,2551,
5939,1716-LSAMB,Santa Ana,33.748478,-117.858918,Male,No,Yes,Yes,45,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),54.65,2553.7,No,0,39,5083,
5940,1333-PBMXB,Santa Ana,33.748635,-117.906125,Female,No,Yes,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.75,1342.15,No,0,70,6466,
5941,6546-OPBBH,Santa Ana,33.719869,-117.907063,Male,No,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,23.95,1216.35,No,0,26,5895,
5942,5985-BEHZK,Santa Ana,33.766004,-117.786763,Female,Yes,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),105.0,7578.05,No,0,56,6423,
5943,9127-QRZMH,Santa Ana,33.765893,-117.881533,Male,No,Yes,No,44,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),59.85,2603.95,No,0,35,5981,
5944,5919-VCZYM,Santa Ana,33.714829,-117.872941,Male,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,42.7,No,0,58,4394,
5945,9644-KVCNC,Fountain Valley,33.712036,-117.950113,Female,No,No,No,66,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),92.15,6056.9,No,0,77,4928,
5946,2137-DQMEV,Tustin,33.735802,-117.818805,Male,No,Yes,Yes,68,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,44.8,2983.65,No,0,68,4112,
5947,8174-LNWMW,Tustin,33.738543,-117.785046,Female,No,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.9,689.35,No,0,46,5581,
5948,9279-CJEOJ,Anaheim,33.844983,-117.952151,Female,Yes,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.4,2025.1,No,0,47,5691,
5949,7964-VEXDG,Anaheim,33.807864,-117.923782,Male,No,No,Yes,21,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,80.35,1747.2,No,0,62,4579,
5950,2404-JIBFC,Anaheim,33.818,-117.974404,Female,No,Yes,Yes,55,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.1,4657.95,No,0,67,5661,
5951,8029-XYPWT,Anaheim,33.83796,-117.870494,Male,Yes,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.05,8016.6,No,0,53,4438,
5952,4632-PAOYU,Anaheim,33.850452,-117.726668,Male,No,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,433.5,No,0,61,2233,
5953,2990-OGYTD,Fullerton,33.879983,-117.895482,Female,No,Yes,No,67,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.15,5883.85,No,0,31,5037,
5954,6646-JPPHA,Fullerton,33.868316,-117.929029,Female,Yes,No,No,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,78.85,1043.8,No,0,44,5327,
